Datetime,open,close,high,low,volume,float,StockSymbol
05/03/2008,5322.759151,5322.759151,5322.759151,5322.759151,260000,92334976,FPT
06/03/2008,5584.534168,5584.534168,5584.534168,5584.534168,150750,92334976,FPT
07/03/2008,5846.309185,5846.309185,5846.309185,5846.309185,66860,92334976,FPT
10/03/2008,6108.084202,6108.084202,6108.084202,6108.084202,749480,92334976,FPT
11/03/2008,5846.309185,5846.309185,6020.825863,5802.680016,438330,92334976,FPT
12/03/2008,5846.309185,5977.196693,6108.084202,5846.309185,326740,92334976,FPT
13/03/2008,5977.196693,5977.196693,6064.455032,5933.567524,97870,92334976,FPT
14/03/2008,5933.567524,5977.196693,5977.196693,5889.938354,229600,92334976,FPT
17/03/2008,5715.421677,5715.421677,5802.680016,5715.421677,118510,92334976,FPT
18/03/2008,5453.64666,5453.64666,5453.64666,5453.64666,53240,92334976,FPT
19/03/2008,5191.871643,5191.871643,5453.64666,5191.871643,414330,92334976,FPT
20/03/2008,4973.725796,4973.725796,5191.871643,4973.725796,297440,92334976,FPT
21/03/2008,4755.579948,4755.579948,4799.209118,4755.579948,225440,92334976,FPT
24/03/2008,4537.434101,4537.434101,4537.434101,4537.434101,61590,92334976,FPT
25/03/2008,4319.288254,4319.288254,4319.288254,4319.288254,78260,92334976,FPT
26/03/2008,4122.956753,4122.956753,4122.956753,4122.956753,491820,92334976,FPT
27/03/2008,4144.771576,4144.771576,4144.771576,4122.956753,564730,92334976,FPT
28/03/2008,4166.585922,4166.585922,4166.585922,4144.771576,360310,92334976,FPT
31/03/2008,4188.400745,4188.400745,4188.400745,4188.400745,281820,92334976,FPT
01/04/2008,4210.215092,4210.215092,4210.215092,4210.215092,80650,92334976,FPT
02/04/2008,4232.029915,4232.029915,4232.029915,4232.029915,1820,92334976,FPT
03/04/2008,4253.844261,4253.844261,4253.844261,4253.844261,7660,92334976,FPT
04/04/2008,4275.659084,4275.659084,4275.659084,4275.659084,19260,92334976,FPT
07/04/2008,4341.1026,4341.1026,4341.1026,4341.1026,44420,92334976,FPT
08/04/2008,4406.546593,4297.473431,4406.546593,4275.659084,658080,92334976,FPT
09/04/2008,4232.029915,4253.844261,4253.844261,4232.029915,491500,92334976,FPT
10/04/2008,4188.400745,4188.400745,4188.400745,4188.400745,100200,92334976,FPT
11/04/2008,4122.956753,4122.956753,4122.956753,4122.956753,75550,92334976,FPT
16/04/2008,4057.513237,4057.513237,4057.513237,4057.513237,89940,92334976,FPT
17/04/2008,3992.069244,4101.142406,4122.956753,3992.069244,502070,92334976,FPT
