Datetime,open,close,high,low,volume,float,StockSymbol
09/04/2002,200.4799957,200.4799957,200.4799957,200.4799957,139300,3838299904,VNINDEX
10/04/2002,200.8500061,200.8500061,200.8500061,200.8500061,124600,3592160000,VNINDEX
11/04/2002,200.3600006,200.3600006,200.3600006,200.3600006,145800,4023059968,VNINDEX
12/04/2002,199.6900024,199.6900024,199.6900024,199.6900024,107700,2999680000,VNINDEX
15/04/2002,200.3999939,200.3999939,200.3999939,200.3999939,105700,3072979968,VNINDEX
16/04/2002,198.4400024,198.4400024,198.4400024,198.4400024,116100,3347599872,VNINDEX
17/04/2002,197.1199951,197.1199951,197.1199951,197.1199951,99500,2597850112,VNINDEX
18/04/2002,199.3099976,199.3099976,199.3099976,199.3099976,160300,4298350080,VNINDEX
19/04/2002,201.4299927,201.4299927,201.4299927,201.4299927,164700,4512350208,VNINDEX
22/04/2002,201.1399994,201.1399994,201.1399994,201.1399994,148400,4356559872,VNINDEX
23/04/2002,202.8099976,202.8099976,202.8099976,202.8099976,218800,6295249920,VNINDEX
24/04/2002,205.6499939,205.6499939,205.6499939,205.6499939,193600,5974040064,VNINDEX
25/04/2002,207.0599976,207.0599976,207.0599976,207.0599976,228800,6923979776,VNINDEX
26/04/2002,208.4799957,208.4799957,208.4799957,208.4799957,214500,6421360128,VNINDEX
02/05/2002,209.5200043,209.5200043,209.5200043,209.5200043,260300,7829709824,VNINDEX
03/05/2002,212.9499969,212.9499969,212.9499969,212.9499969,230400,6952019968,VNINDEX
06/05/2002,214.2299957,214.2299957,214.2299957,214.2299957,274100,8344379904,VNINDEX
07/05/2002,210.4299927,210.4299927,210.4299927,210.4299927,239700,7362140160,VNINDEX
08/05/2002,207.0500031,207.0500031,207.0500031,207.0500031,225300,6846309888,VNINDEX
09/05/2002,208.8500061,208.8500061,208.8500061,208.8500061,155400,4568209920,VNINDEX
10/05/2002,211.8800049,211.8800049,211.8800049,211.8800049,206100,6126029824,VNINDEX
13/05/2002,209.6199951,209.6199951,209.6199951,209.6199951,281800,8344529920,VNINDEX
14/05/2002,209.8800049,209.8800049,209.8800049,209.8800049,188800,5513030144,VNINDEX
15/05/2002,209.8200073,209.8200073,209.8200073,209.8200073,236400,7234339840,VNINDEX
16/05/2002,209.0800018,209.0800018,209.0800018,209.0800018,209800,6156460032,VNINDEX
